,YEAR,STATEFIPS,Est Num Eligible,Est Proportion Eligible
642,2018,34,3450768.0,0.38735592444087236
643,2018,35,989350.0,0.4721469790419905
644,2018,36,8145039.0,0.4167921343999545
645,2018,37,4305150.0,0.41460974111148136
646,2018,38,293725.0,0.38644111057169206
647,2018,39,4847059.0,0.4146527267939736
648,2018,40,1778635.0,0.4510776984179115
649,2018,41,1643069.0,0.3920738547354591
650,2018,42,5024087.0,0.3922904241879089
651,2018,44,425563.0,0.4024940533332072
652,2018,45,2150476.0,0.4229784189104639
653,2018,46,388314.0,0.4401480331204271
654,2018,47,2871200.0,0.4241057251023263
655,2018,48,13348902.0,0.4650886380300639
656,2018,49,1486390.0,0.47021215682490775
657,2018,50,224523.0,0.3584917108282146
658,2018,51,3433035.0,0.4030478938819644
659,2018,53,2954353.0,0.3920532576675141
660,2018,54,751878.0,0.4163609903911327
661,2018,55,2276165.0,0.3915263397624316
662,2018,56,222777.0,0.38560279158163663
663,2019,1,2116162.0,0.431589262897484
664,2019,2,312940.0,0.427779562432933
665,2019,4,3054190.0,0.41960554311975584
666,2019,5,1361306.0,0.4510915884530606
667,2019,6,16799328.0,0.4251678777982196
668,2019,8,2159090.0,0.3749242889411843
669,2019,9,1342860.0,0.3766484998262412
670,2019,10,375710.0,0.38583270689818067
671,2019,11,280999.0,0.3981571351854555
672,2019,12,8490991.0,0.39533918308060106
673,2019,13,4612102.0,0.43438996449515105
674,2019,15,526835.0,0.3720922512769516
675,2019,16,784729.0,0.4391160925875668
676,2019,17,5092345.0,0.4018637100382021
677,2019,18,2820770.0,0.41899557931790393
678,2019,19,1307907.0,0.41454135724405483
679,2019,20,1219397.0,0.41856010028441837
680,2019,21,1946529.0,0.43569191388895295
681,2019,22,2181724.0,0.4693096747242403
682,2019,23,464480.0,0.3455407331581625
683,2019,24,2372844.0,0.3924858742110069
684,2019,25,2525485.0,0.3664104317401095
685,2019,26,4013486.0,0.4018767866607082
686,2019,27,2200830.0,0.39024354780595616
687,2019,28,1404935.0,0.47206473869419846
688,2019,29,2594970.0,0.4228106627075707
689,2019,30,443826.0,0.41526491001873167
690,2019,31,807572.0,0.41747759521259215
691,2019,32,1271075.0,0.41266578705753865
692,2019,33,453389.0,0.3334451217942636
693,2019,34,3384306.0,0.38102157238248674
694,2019,35,975300.0,0.4651309191164372
695,2019,36,7888489.0,0.40550359905829064
696,2019,37,4291367.0,0.4091659639644381
697,2019,38,317043.0,0.4160330786733888
698,2019,39,4779186.0,0.40885833810986305
699,2019,40,1800599.0,0.4550447804646534
700,2019,41,1623521.0,0.38492703551691343
701,2019,42,5020191.0,0.3921414867642833
702,2019,44,401581.0,0.37907851997572123
703,2019,45,2166553.0,0.4207949790957509
704,2019,46,366839.0,0.4146671203254587
705,2019,47,2825561.0,0.4137485733999456
706,2019,48,13259406.0,0.4572858469104629
707,2019,49,1493216.0,0.4657628078720931
708,2019,50,226428.0,0.3628717813935823
709,2019,51,3346437.0,0.39206016646439423
710,2019,53,2861226.0,0.3757408016107383
711,2019,54,743464.0,0.41484543399620677
712,2019,55,2200834.0,0.3779920905930406
713,2019,56,233664.0,0.4037328145221068
714,2020,1,2117546.0,0.43016269852313677
715,2020,2,295358.0,0.40718366401605804
716,2020,4,3061096.0,0.41148364978449203
717,2020,5,1349485.0,0.44672242124588446
718,2020,6,16598083.0,0.42262645368144935
719,2020,8,2193073.0,0.37800393676358046
720,2020,9,1329995.0,0.37339544635522565
721,2020,10,374594.0,0.37979645179671134
722,2020,11,262271.0,0.37015903214515566
723,2020,12,8307950.0,0.381489633227745
724,2020,13,4659651.0,0.43404726104048363
725,2020,15,537724.0,0.38184495954484576
726,2020,16,778047.0,0.4215615147339853
727,2020,17,5046882.0,0.40184795460023154
728,2020,18,2793720.0,0.4135507243266064
729,2020,19,1297651.0,0.40972108424053494
730,2020,20,1244805.0,0.4267268862911796
731,2020,21,1941359.0,0.4336268242295613
732,2020,22,2155237.0,0.4648365551267883
733,2020,23,445432.0,0.33408736349453977
734,2020,24,2380939.0,0.39424950589220237
735,2020,25,2573542.0,0.3733369658202421
736,2020,26,3977630.0,0.3975448273987236
737,2020,27,2172217.0,0.38532146382694904
738,2020,28,1368459.0,0.4640247152698375
739,2020,29,2538023.0,0.41197846563598317
740,2020,30,435086.0,0.4063820188617388
741,2020,31,811993.0,0.4250762604902344
742,2020,32,1337890.0,0.4234014017067834
743,2020,33,437660.0,0.319500432901697
744,2020,34,3441213.0,0.38811975905807666
745,2020,35,947203.0,0.45020288058587027
746,2020,36,7936315.0,0.41030924125427426
747,2020,37,4361203.0,0.4100873790552425
748,2020,38,335773.0,0.44054349437599305
749,2020,39,4753621.0,0.40641087756439076
750,2020,40,1806417.0,0.4511204233459615
751,2020,41,1630944.0,0.38507519140499663
752,2020,42,4974224.0,0.38836797387386557
753,2020,44,385408.0,0.3621391134071378
754,2020,45,2160483.0,0.4142710153353388
755,2020,46,389026.0,0.43014864014666093
756,2020,47,2826039.0,0.4090158528362166
757,2020,48,13106055.0,0.446476541224182
758,2020,49,1479289.0,0.4530847234609768
759,2020,50,222270.0,0.3560204895582059
760,2020,51,3291132.0,0.3842445728944365
761,2020,53,2972877.0,0.38621868468973847
762,2020,54,718205.0,0.4011059097646437
763,2020,55,2234192.0,0.3826859918474677
764,2020,56,224766.0,0.39132819260159446
765,2021,1,2217797.0,0.44004982661283204
766,2021,2,297147.0,0.40556564797665534
767,2021,4,2989389.0,0.41083825936091833
768,2021,5,1323478.0,0.4373845587960703
769,2021,6,16807148.0,0.4283403396660305
770,2021,8,2170112.0,0.373380288499672
771,2021,9,1352391.0,0.3750810198699411
772,2021,10,393716.0,0.39238815847173164
773,2021,11,275206.0,0.41072457279307517
774,2021,12,8524539.0,0.39137270576620276
775,2021,13,4645106.0,0.4301196918468761
776,2021,15,575472.0,0.3992028041979726
777,2021,16,811295.0,0.4267900383129669
778,2021,17,5149442.0,0.4063808229337893
779,2021,18,2814319.0,0.4135064946513987
780,2021,19,1275570.0,0.3994796245254189
781,2021,20,1230618.0,0.41935035381529634
782,2021,21,2020741.0,0.4481180841594236
783,2021,22,2211409.0,0.47824102998953083
784,2021,23,465644.0,0.33932958133630464
785,2021,24,2455397.0,0.39827179609704844
786,2021,25,2644952.0,0.37867672060867696
787,2021,26,4030004.0,0.4009630665624893
788,2021,27,2206322.0,0.3865728467828552
789,2021,28,1368050.0,0.4637512648455151
790,2021,29,2526319.0,0.4095723751565898
791,2021,30,416655.0,0.3773122720781402
792,2021,31,837909.0,0.42670082680990706
793,2021,32,1309066.0,0.41637078477641953
794,2021,33,455113.0,0.3276570347417408
795,2021,34,3581074.0,0.38642751315671625
796,2021,35,965646.0,0.4563809711055983
797,2021,36,8232111.0,0.41501044091088723
798,2021,37,4307926.0,0.4082892481415791
799,2021,38,303828.0,0.39206243515693956
800,2021,39,4824647.0,0.40956197261854543
801,2021,40,1771800.0,0.4444345224134917
802,2021,41,1629313.0,0.383714913845585
803,2021,42,5024533.0,0.38757415117614424
804,2021,44,416242.0,0.3799180365275965
805,2021,45,2141666.0,0.4125963621511914
806,2021,46,381467.0,0.42604112685620343
807,2021,47,2865190.0,0.4107670900034952
808,2021,48,13283137.0,0.4498497541701265
809,2021,49,1524564.0,0.45673319902036413
810,2021,50,240168.0,0.3720247223383986
811,2021,51,3329845.0,0.38529731873810064
812,2021,53,2938691.0,0.3797400129117427
813,2021,54,752519.0,0.42206186457456396
814,2021,55,2282011.0,0.38704996753680687
815,2021,56,230327.0,0.39793677641615544
816,2022,1,2192468.0,0.4320733358873822
817,2022,2,309026.0,0.4212556725005896
818,2022,4,2944676.0,0.4001355039143537
819,2022,5,1322604.0,0.4342618637743106
820,2022,6,16173109.0,0.41438333754127854
821,2022,8,2065100.0,0.3536174944682518
822,2022,9,1358377.0,0.37460016739263224
823,2022,10,376553.0,0.3697510595092675
824,2022,11,252673.0,0.37611174704489264
825,2022,12,8453218.0,0.3800083282298987
826,2022,13,4590371.0,0.42063806094745326
827,2022,15,566177.0,0.3931249635466284
828,2022,16,790971.0,0.4079203396744666
829,2022,17,4942901.0,0.3928539523663586
830,2022,18,2770560.0,0.4054653882307384
831,2022,19,1279567.0,0.3998000947971843
832,2022,20,1209756.0,0.41188090495888874
833,2022,21,1959307.0,0.4342137397474908
834,2022,22,2111567.0,0.4600122302946621
835,2022,23,462965.0,0.33418871901482666
836,2022,24,2425913.0,0.39351935062112103
837,2022,25,2572365.0,0.3684294728109844
838,2022,26,3943081.0,0.3929673739136813
839,2022,27,2215979.0,0.38759973441470486
840,2022,28,1388921.0,0.4724129498169593
841,2022,29,2479563.0,0.40135646784203904
842,2022,30,442877.0,0.39441625766898486
843,2022,31,792415.0,0.4026656530768734
844,2022,32,1302183.0,0.4097786121848893
845,2022,33,442981.0,0.3174965292485617
846,2022,34,3492321.0,0.3770713127256673
847,2022,35,915864.0,0.433371945125829
848,2022,36,8013259.0,0.4072367488565799
849,2022,37,4227528.0,0.39513400024469636
850,2022,38,312021.0,0.40040628236239206
851,2022,39,4717061.0,0.40124512825642744
852,2022,40,1774730.0,0.4414970894074332
853,2022,41,1523555.0,0.35931739941421703
854,2022,42,4997973.0,0.3852890778359064
855,2022,44,413681.0,0.3782281615091055
856,2022,45,2109792.0,0.39938258073529226
857,2022,46,370350.0,0.4070567494372538
858,2022,47,2810414.0,0.39856458468384515
859,2022,48,13183792.0,0.4390269698149544
860,2022,49,1487621.0,0.4400204093705632
861,2022,50,206056.0,0.3184476342371079
862,2022,51,3360469.0,0.3869894568151827
863,2022,53,2901007.0,0.3726029716203348
864,2022,54,735644.0,0.41441090247843004
865,2022,55,2175893.0,0.3692623841776864
866,2022,56,226764.0,0.39004370627867097
867,2023,1,2188987.0,0.42850165646530425
868,2023,2,288485.0,0.3933496589883366
869,2023,4,2956103.0,0.3977884754090243
870,2023,5,1304034.0,0.42508080888421806
871,2023,6,15931041.0,0.40885312694332093
872,2023,8,2043866.0,0.34773760082754723
873,2023,9,1338335.0,0.3699944376497024
874,2023,10,374036.0,0.362476620570022
875,2023,11,266699.0,0.3927982302657547
876,2023,12,8541173.0,0.3777487286343658
877,2023,13,4620772.0,0.418957013034549
878,2023,15,556123.0,0.38750489499964463
879,2023,16,813859.0,0.41423536920669857
880,2023,17,4859201.0,0.3871969257564869
881,2023,18,2744142.0,0.3998925125896232
882,2023,19,1268862.0,0.39565338864560196
883,2023,20,1174594.0,0.399447449743194
884,2023,21,1956522.0,0.43227031161555707
885,2023,22,2113948.0,0.4621915194734123
886,2023,23,471733.0,0.3379849282306935
887,2023,24,2420538.0,0.3916567816883872
888,2023,25,2570103.0,0.3670842070277669
889,2023,26,3982354.0,0.39675704357991687
890,2023,27,2178152.0,0.37960687810816296
891,2023,28,1339906.0,0.4557984005116186
892,2023,29,2506379.0,0.4045054708112578
893,2023,30,437099.0,0.3858530806523942
894,2023,31,814424.0,0.41166227502414854
895,2023,32,1221462.0,0.3824028481836943
896,2023,33,444613.0,0.3171154606028013
897,2023,34,3509440.0,0.37773114403744507
898,2023,35,892348.0,0.422039462327094
899,2023,36,7969938.0,0.4072275325150977
900,2023,37,4185297.0,0.3862581769483266
901,2023,38,303111.0,0.3866576692187783
902,2023,39,4692126.0,0.39811232626007187
903,2023,40,1811334.0,0.4468210756066371
904,2023,41,1582366.0,0.3737850661342603
905,2023,42,5033187.0,0.3883127677169701
906,2023,44,395678.0,0.3610325905460226
907,2023,45,2173531.0,0.4044866015142676
908,2023,46,366779.0,0.3989685832323527
909,2023,47,2830175.0,0.39713454970603335
910,2023,48,13280033.0,0.4353637988229536
911,2023,49,1495329.0,0.43752059112850794
912,2023,50,218767.0,0.33788287843030657
913,2023,51,3342231.0,0.38347255721802204
914,2023,53,2873812.0,0.3678300447466235
915,2023,54,721985.0,0.4078847684640899
916,2023,55,2207396.0,0.37344151664155795
917,2023,56,225858.0,0.3867054071777241
